46,57,62,24,30,74,93,37,82,85,3,63,92,49,50,87,65,94,72,14,15,29,68,60,28,42,31,34,95,88,67,32,38,10,77,17,56,59,2,79,23,90,5,69,89,21,11,98,12,36,53,54,64,7,75,39,4,18,48,16,78,45,81,97,8,35,47,71,41,55,91,25,9,13,19,66,73,20,40,43,27,99,80,6,84,76,96,52,33,26,83,51,22,70,61,58,0,44,86,1
10,58,5,68,13,29,65,69,52,41,8,97,60,67,62,82,22,83,37,98,84,63,16,1,75,71,44,7,25,0,55,96,70,2,49,81,56,43,46,93,48,12,23,53,92,87,95,72,47,33,30,11,18,99,76,24,51,88,20,9,91,26,59,14,45,61,89,39,35,74,64,27,6,4,21,90,86,78,17,79,36,85,38,80,66,40,42,19,73,34,15,54,32,50,57,31,77,28,94,3
11,18,63,22,73,53,57,27,46,55,44,64,3,4,67,80,96,50,51,7,48,33,54,21,60,32,42,68,37,41,86,83,91,99,78,5,20,8,58,15,65,82,39,43,1,98,97,14,81,30,45,69,31,93,79,24,59,0,56,92,75,90,49,19,94,26,23,17,62,77,89,25,36,87,40,52,13,35,28,95,47,72,12,74,84,10,76,85,38,66,9,88,16,34,2,70,29,6,71,61
28,25,15,88,43,6,34,77,0,38,2,4,3,76,67,26,17,93,59,60,20,96,55,9,39,91,80,87,82,12,36,47,51,97,86,50,27,57,68,58,69,95,49,21,99,13,84,81,65,56,22,73,41,54,8,78,40,64,44,83,92,62,89,29,33,46,94,61,79,7,1,72,63,71,5,70,14,75,31,42,32,48,85,52,66,16,23,37,18,45,35,10,11,74,53,24,19,98,30,90
84,90,29,18,81,16,55,56,61,38,41,46,25,14,88,44,33,54,27,21,20,49,82,8,59,9,57,48,52,74,31,45,39,3,6,34,53,17,42,47,72,2,75,95,78,93,15,26,22,5,96,43,69,58,0,30,86,7,51,99,64,94,11,98,12,65,60,70,80,28,50,1,13,83,76,79,24,35,36,4,92,87,66,32,73,10,85,62,97,91,63,19,67,68,77,37,40,23,89,71
60,20,84,74,12,86,3,65,93,58,43,67,48,17,36,34,78,82,83,99,77,98,31,1,64,38,49,87,75,18,57,92,51,59,88,50,72,40,15,2,47,46,11,0,5,6,19,94,35,23,62,32,33,70,81,52,14,10,96,16,45,28,66,54,61,97,9,68,41,69,71,24,25,56,55,27,37,73,29,22,13,39,8,91,85,42,80,26,79,4,53,89,63,90,21,95,7,76,44,30
15,95,73,64,37,6,40,55,96,25,85,97,62,79,33,9,28,65,61,99,71,36,54,30,27,8,31,82,18,35,49,76,1,88,57,24,83,56,16,23,67,34,14,98,19,26,75,46,87,21,74,92,53,86,60,58,63,93,32,7,45,94,12,80,0,13,4,51,22,11,70,77,90,2,42,10,68,38,39,29,50,47,41,5,52,43,78,91,69,59,20,81,3,84,17,48,89,72,44,66
37,56,5,16,79,26,65,11,40,74,83,94,45,1,82,13,87,58,76,42,61,0,30,25,9,84,80,54,7,85,55,33,88,92,81,49,50,23,48,41,64,28,62,75,18,12,77,95,46,91,66,15,2,17,60,43,34,78,29,63,72,52,99,20,93,32,38,14,39,67,47,86,10,19,8,71,90,57,51,27,36,69,68,89,22,70,6,96,44,35,97,21,98,31,73,53,59,24,4,3
5,93,30,9,43,23,75,52,46,56,36,53,71,34,49,26,65,72,94,29,87,31,42,3,11,15,63,59,10,89,55,18,64,69,40,57,99,45,68,47,85,60,81,32,12,77,41,61,44,2,70,76,48,95,96,0,6,88,1,24,20,33,27,74,8,54,73,62,82,98,17,86,90,38,79,14,67,92,83,28,13,7,66,37,39,19,91,25,84,35,97,78,4,50,22,80,16,21,58,51
89,96,27,61,3,84,79,44,11,71,49,39,21,60,58,5,74,59,99,92,48,45,81,70,66,37,19,34,12,32,10,57,97,20,69,1,7,91,51,63,23,25,73,50,95,0,18,46,77,83,28,4,62,17,56,2,82,38,90,86,31,52,93,98,35,43,8,76,87,24,14,13,53,6,88,22,15,26,80,64,68,9,33,16,36,41,67,47,72,94,29,40,54,85,78,75,30,55,65,42
70,8,96,28,87,74,31,43,17,55,14,53,89,11,42,15,64,47,40,95,84,35,54,91,27,83,51,99,98,80,48,50,58,44,16,69,38,1,36,73,4,7,78,90,20,82,63,5,23,12,66,77,30,97,26,3,92,9,72,22,49,32,25,2,59,21,56,29,62,65,39,18,37,79,46,19,68,13,81,67,94,60,61,24,86,34,57,71,85,76,45,52,0,33,75,93,41,10,88,6
5,13,18,93,0,95,39,38,60,9,86,10,87,40,27,44,54,41,2,17,42,66,24,73,67,20,1,48,49,3,71,19,58,89,94,78,83,47,26,91,57,51,65,85,90,75,56,52,98,55,63,32,45,92,46,59,53,77,99,74,43,70,6,16,72,76,11,36,34,80,7,8,69,12,31,4,37,84,61,33,25,28,79,15,97,23,81,88,82,50,64,29,22,62,68,35,14,30,21,96
30,74,82,13,0,16,96,57,50,97,65,1,93,56,37,41,71,23,77,98,61,63,68,83,20,32,86,92,7,24,95,91,80,81,59,72,43,25,26,8,2,14,66,84,46,48,58,85,22,5,89,70,21,49,17,99,39,40,34,53,15,64,88,75,51,94,11,55,47,79,67,12,6,87,62,3,4,9,76,90,44,45,38,35,27,69,28,52,73,29,36,33,54,18,78,42,31,19,10,60
96,73,51,68,76,6,21,84,31,38,59,67,81,0,27,50,91,88,15,54,92,65,24,52,44,69,19,18,4,47,7,23,98,48,13,43,77,46,71,32,97,34,75,8,39,94,16,80,83,42,41,29,78,40,95,33,14,25,62,58,56,66,70,60,74,26,99,37,3,28,55,5,11,49,30,63,93,35,82,36,53,12,45,64,90,10,20,17,85,61,1,79,9,87,57,22,72,86,89,2
38,63,0,81,61,20,28,93,71,94,9,65,68,70,54,19,13,52,23,29,56,57,31,98,49,97,55,67,80,10,83,43,53,76,4,60,15,24,58,2,77,86,35,33,18,48,30,59,88,3,87,26,6,34,62,32,12,25,74,17,75,14,66,16,22,8,39,96,41,90,44,84,40,92,46,79,1,99,27,36,69,89,45,78,42,73,64,91,85,47,37,72,95,82,50,11,51,21,7,5
65,86,72,48,70,91,0,14,78,27,10,54,90,50,69,3,41,19,62,49,66,55,17,26,61,29,98,52,57,47,34,7,82,74,18,81,37,64,45,56,63,76,38,79,53,24,4,46,12,21,6,87,32,1,28,73,22,31,59,97,92,95,68,42,43,80,75,33,58,25,30,44,39,20,94,77,67,96,51,36,89,60,2,35,11,83,71,16,93,13,85,40,15,88,8,23,9,5,84,99
37,56,74,43,82,77,28,32,33,64,96,27,42,19,39,70,21,60,81,73,13,80,53,90,18,49,86,84,35,54,63,9,68,66,25,62,95,6,45,29,67,87,23,1,38,94,83,97,59,71,46,30,72,75,4,78,34,7,31,17,52,15,88,91,99,93,98,14,26,57,41,40,61,44,16,69,8,65,50,24,12,36,58,20,11,76,92,48,55,3,10,85,47,79,2,89,0,51,5,22
