22,27,23,16,24
3,1,54,92,28
86,95,11,90,54
75,97,42,92,63
25,99,35,48,26
60,50,45,15,66
80,17,18,66,14
19,31,21,76,71
41,37,68,34,49
25,64,95,57,35
11,55,14,76,3
5,82,11,39,70
35,34,22,47,10
30,55,29,13,58
87,55,42,76,16
27,90,4,2,84
47,71,88,7,78
58,88,49,61,81
60,39,68,81,75
77,55,45,97,54
25,54,31,75,66
41,43,57,64,16
95,41,36,66,28
45,62,75,82,9
52,79,3,64,23
51,37,15,48,75
94,99,87,44,10
63,19,98,7,73
95,17,40,15,86
1,96,38,78,70
96,56,73,18,38
61,13,0,46,62
44,85,90,8,52
18,15,57,3,47
25,83,92,37,75
49,29,59,98,6
13,98,89,69,32
6,1,65,32,51
86,78,67,11,83
40,59,39,33,9
94,63,95,57,8
73,11,16,99,44
14,3,46,95,44
99,35,57,90,4
8,35,59,57,30
60,34,97,33,48
94,36,54,31,9
57,35,18,83,3
4,84,43,69,40
19,46,74,22,70
27,15,0,4,78
62,71,86,64,82
85,46,79,33,42
9,28,50,26,84
44,60,2,8,36
99,17,91,56,0
21,84,74,7,92
89,52,18,50,30
22,33,46,48,41
57,61,84,48,54
9,64,20,49,3
32,37,15,76,96
6,24,57,72,94
55,41,16,48,80
23,42,70,9,77
30,15,36,60,4
26,6,19,77,46
78,13,28,35,27
66,93,18,79,58
38,4,57,75,35
45,78,19,71,38
28,41,68,19,89
8,33,86,14,35
76,99,63,2,39
49,66,94,80,13
81,13,49,89,91
41,10,51,46,93
20,6,24,47,33
87,2,49,16,45
17,46,1,65,4
93,48,80,28,55
21,3,79,70,57
69,30,90,29,39
7,84,87,28,68
94,56,38,2,19
61,40,70,44,63
60,85,6,37,24
89,84,33,39,87
20,86,44,88,84
10,98,91,87,93
7,14,87,58,84
1,35,86,71,39
27,16,78,46,54
43,69,53,68,13
2,79,94,8,32
33,9,93,62,38
13,1,21,51,74
91,66,46,38,80
62,72,31,61,75
75,25,31,78,44
