19,41,30,0,49
0,3,13,5,15
38,16,47,43,35
18,40,41,37,9
24,21,30,5,20
44,28,4,11,18
32,48,36,28,31
25,28,36,43,3
1,32,25,12,6
26,25,8,3,32
20,49,23,14,17
44,14,25,0,32
22,12,29,3,28
25,33,21,19,41
27,47,5,39,15
26,46,27,34,42
14,8,7,35,17
45,40,31,5,16
18,29,5,44,34
4,14,30,0,41
26,45,31,40,24
35,19,8,17,23
23,3,29,42,6
21,12,32,11,27
11,38,45,24,30
40,13,18,28,19
35,20,7,39,31
5,9,0,41,44
13,9,20,5,34
3,47,43,21,32
1,13,40,22,48
24,25,38,33,49
36,15,4,37,7
17,31,42,0,19
7,38,18,9,20
4,40,6,0,8
21,26,4,45,7
26,32,13,10,16
0,28,42,25,36
24,17,41,39,10
34,40,49,15,21
28,5,8,11,15
4,14,46,17,30
10,1,5,6,44
49,27,36,30,31
5,30,33,23,49
35,22,7,0,37
27,3,13,6,18
38,14,23,39,25
5,29,46,2,13
40,4,1,30,16
10,25,47,26,24
21,2,34,6,44
3,20,15,32,37
15,14,48,21,29
22,1,38,9,33
25,14,44,42,15
1,0,3,34,9
10,20,1,42,31
28,0,32,15,47
12,48,11,41,3
30,44,48,14,5
1,6,36,46,22
16,13,18,24,43
6,28,38,42,5
40,44,47,13,35
45,44,47,23,33
21,31,30,39,38
21,26,1,25,48
32,38,26,49,4
0,10,2,22,27
43,24,22,45,13
45,4,9,20,37
19,30,12,43,20
28,38,39,16,31
28,21,49,19,14
46,25,49,45,37
32,18,33,19,28
45,17,5,14,46
3,8,40,15,2
18,0,43,10,33
43,25,30,19,1
49,9,25,0,43
4,31,16,46,24
38,43,13,1,16
26,11,36,40,14
21,3,8,31,33
32,9,42,18,26
1,27,12,15,10
44,47,5,48,40
21,18,47,9,2
9,21,18,12,34
17,42,45,16,24
19,22,4,29,3
36,47,46,25,35
37,49,21,28,31
39,1,8,18,21
20,14,49,39,34
48,11,12,13,37
24,2,10,39,17
