37,95,97,27,96,80,73,50,47,33
58,82,76,62,99,65,53,30,18,35
87,1,57,21,19,88,80,98,6,84
25,94,16,9,68,71,52,21,7,59
60,84,94,28,5,81,16,51,14,98
19,73,43,23,4,35,20,76,25,67
20,99,72,44,9,17,62,64,49,71
36,99,79,32,0,77,56,90,49,57
93,11,82,0,89,53,75,91,39,73
21,15,73,75,8,24,72,11,68,20
36,75,17,13,80,53,18,5,43,96
58,87,57,27,26,66,34,98,21,24
32,37,52,11,14,43,78,73,83,75
50,12,13,34,16,11,14,36,41,6
95,67,46,93,76,12,89,36,21,88
7,5,83,66,99,31,4,60,54,93
49,33,27,96,12,21,24,56,1,77
21,16,38,36,81,77,83,46,55,7
39,96,4,75,29,8,43,32,91,76
5,0,53,47,72,2,41,26,93,12
32,35,8,37,23,86,39,31,61,26
94,92,7,89,39,48,55,90,21,32
68,96,83,11,55,13,15,95,84,75
92,60,30,89,33,14,15,80,41,8
65,58,68,11,95,33,75,38,29,80
26,49,92,64,52,0,72,30,42,83
68,3,66,46,94,70,82,14,64,1
21,96,44,72,67,14,89,63,79,7
75,14,58,97,93,71,25,6,67,61
2,79,41,71,62,93,75,43,69,78
71,26,52,80,63,7,58,57,43,70
66,40,10,48,24,49,23,39,87,46
58,32,43,25,8,56,36,23,50,94
48,26,87,69,83,31,50,49,66,3
1,47,72,92,38,19,11,28,23,91
73,79,20,41,60,21,76,66,57,3
13,21,56,64,22,11,66,20,79,50
47,79,37,61,73,4,85,68,97,83
37,77,43,16,89,51,23,35,74,96
76,3,31,73,71,27,18,85,11,88
97,67,82,52,19,81,15,12,64,99
78,19,82,54,41,62,74,45,85,34
53,69,16,83,93,86,75,94,44,6
79,26,83,2,45,99,87,47,88,28
43,61,91,23,54,39,71,10,41,58
50,12,75,30,6,23,99,22,60,42
95,63,24,85,3,55,78,21,57,42
10,70,78,99,3,1,16,74,28,24
44,60,88,90,84,80,71,40,9,29
65,47,12,78,79,21,88,20,54,62
2,91,1,72,4,33,81,12,73,19
59,55,38,65,20,5,92,41,21,78
23,63,86,34,85,41,81,39,17,38
83,32,82,85,31,64,74,68,58,49
92,2,20,28,19,45,60,88,24,44
40,15,62,81,67,89,7,94,11,10
43,68,1,5,79,62,7,85,59,0
10,9,76,22,83,98,87,69,24,61
69,31,49,84,41,98,29,53,86,62
42,78,67,95,46,60,92,90,62,19
81,79,26,45,69,63,11,82,25,59
28,86,31,60,71,47,1,0,51,81
5,79,58,14,84,44,35,98,21,49
89,36,19,0,15,14,75,96,66,5
45,43,72,78,82,28,14,62,47,58
25,48,86,9,15,66,56,6,45,73
64,56,92,65,66,67,87,32,46,63
36,88,25,73,54,67,45,29,86,89
28,53,6,72,38,31,29,92,2,8
74,0,90,53,88,1,32,38,10,57
19,82,95,58,61,15,94,33,69,51
51,49,36,8,21,44,12,15,0,88
26,75,48,37,43,62,93,27,17,6
39,11,55,42,92,21,56,54,79,61
92,55,9,15,34,30,36,88,78,80
31,88,94,35,85,17,98,92,10,78
25,26,30,58,10,74,92,81,37,87
89,20,79,54,97,41,82,75,0,83
98,87,0,14,29,19,18,61,43,17
54,8,89,47,87,65,32,79,97,90
32,31,74,87,15,97,36,20,52,49
25,27,89,84,79,51,93,28,66,3
5,71,65,28,48,53,95,81,54,21
3,63,5,95,94,13,74,66,9,31
72,15,82,1,8,87,81,49,28,29
25,94,45,34,6,70,36,58,13,38
81,82,85,98,21,76,89,84,53,26
76,8,68,93,4,2,7,31,70,15
72,97,17,62,43,68,56,45,38,88
87,31,20,10,57,29,60,32,77,82
43,16,10,71,40,44,61,8,11,51
83,50,8,68,56,65,72,71,20,76
67,44,55,56,82,9,13,83,72,27
59,44,65,93,23,51,1,13,45,81
46,55,93,47,3,86,32,98,66,90
43,92,16,20,61,14,19,48,30,94
3,10,87,26,18,1,45,30,76,2
72,19,30,99,54,14,22,64,46,6
77,98,40,61,21,54,91,87,4,9
51,29,94,16,46,19,66,12,0,39
