58,19,57,16,27,71,49,15,61,50
9,27,50,43,30,18,78,16,41,46
28,56,79,48,51,42,9,53,66,11
38,76,42,51,31,61,27,40,28,36
23,67,37,10,36,63,28,68,78,12
53,76,8,32,46,35,2,64,27,25
10,3,79,65,41,26,21,36,64,52
7,73,23,0,78,62,70,61,18,50
60,76,70,44,25,37,38,49,55,39
48,38,72,0,19,31,5,17,14,49
77,72,19,64,18,9,27,2,41,15
16,49,66,50,36,3,0,13,10,62
19,69,73,31,5,49,20,42,0,46
48,29,30,27,55,69,39,26,16,71
15,32,50,62,79,23,26,41,7,54
24,22,7,53,56,2,49,1,38,68
22,55,29,65,77,32,54,62,4,53
74,23,12,38,10,15,27,35,75,3
43,0,41,30,33,31,52,44,48,3
41,27,78,77,47,10,35,73,26,4
31,33,66,65,14,0,69,37,26,18
1,46,5,37,66,51,59,29,74,26
78,54,72,43,18,42,74,60,30,73
65,21,46,73,26,79,58,12,35,3
17,61,18,15,12,24,62,9,5,63
42,75,56,27,74,6,76,52,61,49
18,72,24,73,69,14,2,50,38,26
37,3,48,10,28,62,13,34,60,68
79,26,35,40,12,68,11,28,70,33
23,1,68,49,17,61,74,8,12,3
4,63,67,76,32,37,9,50,25,31
54,40,43,78,7,9,14,65,69,79
11,51,74,36,75,48,3,56,43,6
5,48,41,76,78,0,6,11,4,34
72,70,68,52,49,44,6,27,33,9
49,21,8,37,75,67,34,16,50,64
34,65,48,72,17,11,25,22,62,41
24,71,41,51,33,34,17,5,21,28
65,6,17,51,79,13,27,11,41,28
33,29,16,24,73,40,18,72,63,17
15,54,68,42,72,61,62,24,4,16
1,76,23,64,45,22,27,77,41,25
7,22,32,56,21,53,11,54,41,25
8,25,16,45,68,41,49,23,6,14
18,19,20,47,64,52,51,1,34,68
72,5,66,42,48,73,68,27,63,23
51,18,73,10,68,4,39,11,76,28
3,9,52,45,6,27,78,19,65,2
21,67,30,5,23,51,49,19,64,77
27,21,51,62,70,48,14,12,44,47
64,38,77,19,71,9,73,34,33,8
2,16,63,53,15,73,49,28,38,7
31,28,3,49,0,74,57,33,40,10
48,1,13,73,46,14,43,72,58,0
51,47,44,61,53,72,4,56,79,14
42,72,7,6,73,36,25,55,39,57
55,30,7,6,35,17,34,0,9,46
26,56,10,36,11,57,53,25,45,23
23,55,51,47,69,37,1,71,45,32
61,76,6,4,21,3,79,50,15,36
66,57,76,74,56,33,7,49,54,60
55,68,66,43,54,62,42,75,76,16
24,59,44,61,35,32,42,67,51,56
54,42,53,22,62,15,56,63,16,29
17,62,4,40,49,14,24,54,15,51
45,17,38,73,24,65,6,37,61,13
55,58,14,63,4,9,23,46,34,12
46,72,16,28,3,13,43,73,51,21
52,59,45,76,68,35,19,75,77,37
42,7,16,46,67,65,1,32,14,33
56,7,48,46,55,4,30,33,42,8
44,69,53,6,77,59,51,22,55,27
18,76,48,19,65,66,38,67,55,26
64,20,36,18,24,47,58,41,16,52
26,74,66,38,24,36,47,15,65,70
52,27,42,7,4,57,16,61,64,53
37,20,26,73,24,45,44,1,56,27
40,77,62,34,25,7,66,41,23,67
37,43,19,26,21,3,53,18,36,29
34,7,42,57,0,51,67,63,45,18
61,38,48,16,64,36,66,42,39,2
50,3,32,57,74,71,28,1,65,11
17,44,68,37,7,36,31,53,30,4
78,70,5,33,56,42,14,77,6,74
10,46,2,16,69,38,48,47,70,40
54,74,6,17,48,36,5,38,66,18
31,18,48,69,28,61,26,62,4,64
41,49,26,63,52,4,44,71,53,43
79,5,37,28,30,63,35,61,29,48
26,6,51,55,30,22,57,33,24,35
76,31,33,45,32,67,34,25,65,15
31,10,35,37,25,50,68,19,7,76
28,3,50,35,30,21,37,56,68,17
33,60,55,65,37,45,67,78,54,7
66,60,13,47,11,57,36,79,65,73
57,6,46,28,17,47,41,38,44,52
32,36,18,4,52,42,21,60,15,7
71,17,51,6,25,39,68,46,75,20
21,58,5,38,71,39,3,77,15,8
32,15,73,14,46,67,1,43,50,8
