52,68,29,89,34,48,81,70,27,88
90,53,54,84,9,13,98,59,64,78
87,52,39,25,7,19,43,34,6,92
56,29,66,15,41,17,93,68,32,84
9,56,78,90,82,95,89,13,8,55
83,21,54,35,30,8,66,91,23,4
91,75,82,57,67,99,70,47,72,27
88,47,36,50,40,35,49,65,66,22
26,42,15,80,54,27,1,57,88,91
27,20,70,60,40,90,8,96,32,21
47,27,20,60,26,36,83,75,4,71
77,34,41,43,16,7,4,47,88,79
78,99,98,52,79,17,1,85,50,96
14,28,91,84,71,27,8,38,50,30
10,53,7,93,68,22,74,58,99,63
20,6,29,32,57,2,80,53,7,87
39,26,43,81,44,86,67,68,40,76
71,20,8,60,86,25,75,15,59,39
63,57,82,93,77,25,62,37,55,92
69,85,13,47,34,42,86,78,53,3
20,49,30,44,23,96,78,14,97,5
24,38,47,20,36,8,19,26,73,57
53,78,31,95,49,62,44,71,70,90
81,84,80,76,22,26,99,82,57,97
97,47,46,78,42,71,13,10,61,22
43,89,49,34,19,45,53,3,46,63
51,99,71,7,75,89,59,48,29,3
27,65,59,62,0,95,39,43,4,45
63,70,24,73,3,37,50,92,49,90
91,43,49,6,79,21,25,54,16,24
75,70,65,2,79,17,22,54,88,1
26,44,33,94,52,65,54,41,75,40
63,96,68,58,62,91,83,33,14,21
19,99,97,31,47,11,56,10,42,83
98,26,97,63,77,70,84,14,53,0
92,65,51,32,95,68,82,9,0,98
83,41,44,56,2,89,99,76,3,16
16,19,41,45,92,13,8,94,85,0
61,31,36,20,70,12,3,51,77,29
22,35,7,59,28,78,94,77,48,21
85,46,44,89,52,38,25,65,82,36
65,59,84,70,76,69,10,34,91,15
14,86,91,69,3,57,63,11,51,60
22,58,12,77,24,28,0,29,13,73
78,51,24,40,89,65,92,39,18,17
31,87,99,72,90,37,26,2,32,71
75,72,31,15,76,65,59,92,71,23
79,29,87,26,48,37,54,9,50,75
96,66,84,21,83,26,87,63,43,56
49,77,7,80,13,30,24,55,42,47
36,23,77,14,75,72,1,94,66,37
68,20,44,15,84,69,8,64,53,14
96,36,34,39,54,45,31,38,78,15
86,75,48,26,9,83,56,65,96,68
60,46,64,95,30,68,10,58,93,35
37,52,36,21,61,29,85,46,15,23
57,6,23,28,97,56,36,52,21,1
73,35,44,18,3,50,40,84,71,45
34,96,46,55,76,30,63,65,54,47
73,76,0,26,52,18,31,68,12,85
77,61,97,11,58,53,62,30,82,18
7,67,70,81,9,19,40,71,57,20
31,88,60,15,53,65,77,96,51,48
63,19,1,71,30,21,44,80,93,29
58,21,32,14,6,11,27,94,28,26
52,45,53,43,42,72,61,99,49,2
80,35,41,97,5,89,92,28,52,15
8,44,21,95,13,36,99,52,11,46
53,3,33,27,19,66,88,85,43,11
6,9,80,24,8,16,72,90,91,67
75,52,39,8,27,68,87,55,40,48
0,35,65,67,15,68,88,41,75,10
93,32,51,52,27,24,18,26,7,98
93,4,30,27,31,85,36,19,28,79
67,18,35,68,0,89,97,72,99,24
48,84,78,7,60,29,33,0,20,97
1,65,19,49,52,97,16,98,83,58
55,41,71,85,26,37,13,53,96,57
10,51,22,7,4,48,45,64,39,9
19,66,20,97,1,57,63,14,96,15
82,54,95,36,83,80,0,59,41,2
77,18,28,94,31,65,55,50,30,66
19,20,9,3,87,32,24,70,43,49
71,12,82,81,24,30,94,56,49,95
81,18,94,59,89,57,69,21,64,83
47,91,26,63,90,7,71,39,95,99
93,25,14,2,68,66,98,35,97,3
30,32,54,6,8,92,53,97,5,68
46,17,99,65,39,91,15,36,37,70
1,49,45,32,50,27,91,2,22,23
31,85,91,90,1,84,61,68,28,46
49,16,22,84,87,15,75,52,8,10
85,97,67,47,96,94,71,80,27,81
45,78,86,99,13,18,91,2,87,30
54,62,31,17,32,49,84,67,57,69
25,23,59,44,78,56,73,76,77,13
73,62,68,55,34,94,66,61,78,97
60,59,11,18,68,52,85,20,42,86
74,86,77,38,10,78,99,92,81,72
29,16,67,64,62,73,91,71,68,45
