61,40,23,37,31,93,5,68,90,64
88,28,16,13,33,55,52,47,54,35
61,20,96,58,73,16,15,59,95,49
71,25,70,9,3,59,20,84,39,62
87,36,74,51,3,4,12,88,25,30
32,56,92,39,38,22,30,61,95,50
40,34,62,73,15,39,59,84,47,55
66,15,40,6,97,18,81,4,0,95
13,98,68,49,30,79,2,10,77,23
27,24,22,93,48,41,82,15,69,86
36,44,65,87,31,7,64,83,80,55
83,52,93,3,84,91,97,14,47,98
40,60,13,83,15,59,26,57,89,18
30,88,58,83,62,54,10,89,77,39
11,49,62,28,64,90,65,23,98,67
35,13,54,53,37,10,60,36,85,87
82,50,34,61,56,45,35,91,10,8
27,70,11,20,35,21,40,8,10,30
21,20,46,65,2,98,15,13,10,60
56,97,99,13,84,78,0,21,94,8
85,19,11,69,63,83,51,5,14,46
14,74,6,40,19,25,0,97,75,42
10,69,58,24,54,59,82,67,93,15
3,40,15,54,10,98,69,43,90,91
8,86,77,16,75,49,83,88,37,67
75,49,21,83,53,95,69,10,64,42
19,1,33,89,5,10,16,42,2,47
77,45,62,13,42,30,81,7,50,58
12,35,77,38,99,71,58,44,83,1
63,38,33,87,0,86,48,45,25,96
33,64,93,35,23,53,52,32,73,8
10,35,97,39,94,75,91,40,81,20
68,6,11,56,57,72,83,64,80,44
99,84,58,86,30,36,70,93,23,28
35,50,93,47,58,3,30,26,33,13
13,98,10,87,89,26,36,51,20,80
89,26,69,54,12,49,34,39,46,99
43,63,18,85,55,24,76,99,31,94
13,53,10,55,3,28,96,39,61,24
19,65,59,52,80,42,78,47,12,87
74,73,28,83,64,84,62,0,79,80
52,38,27,78,54,41,87,30,99,80
55,68,84,43,77,80,0,73,91,46
22,44,91,49,98,89,30,83,70,79
78,26,65,82,84,73,51,12,62,20
97,88,92,74,1,31,10,48,34,87
41,56,16,4,60,49,94,64,93,0
77,14,46,96,69,81,90,43,74,68
44,82,54,70,69,93,39,79,40,33
51,97,71,54,84,64,15,2,67,98
63,46,39,47,51,69,84,20,15,59
54,20,3,72,49,77,9,30,55,60
54,89,39,44,29,80,32,14,86,77
40,76,26,82,57,60,8,25,92,48
8,44,63,59,49,34,23,76,38,14
42,23,38,20,67,9,72,76,98,50
86,27,82,67,89,81,45,94,28,2
5,52,92,13,58,11,45,29,80,34
7,60,17,42,69,67,51,71,77,31
46,61,39,55,1,66,88,98,5,63
28,18,96,88,11,77,29,95,4,78
80,11,35,17,42,50,43,84,86,57
26,57,7,45,0,76,90,11,89,17
74,66,4,83,36,21,89,38,27,87
59,18,84,41,53,79,17,85,6,52
1,46,43,37,58,32,15,79,31,7
87,98,23,80,53,56,18,7,61,70
15,19,47,52,59,56,25,95,89,96
19,72,98,1,36,88,25,85,66,68
37,30,24,86,78,60,70,56,17,6
93,38,48,51,20,58,62,47,22,78
84,19,57,71,40,7,27,20,58,45
83,37,15,65,60,98,80,85,40,94
45,50,12,18,97,6,49,56,60,42
12,23,64,74,24,88,54,13,37,2
65,90,66,21,19,46,59,48,56,33
64,81,72,85,16,95,21,36,94,9
57,70,22,83,66,10,30,99,41,9
59,52,84,62,24,97,85,16,69,15
83,43,89,0,81,34,29,17,20,21
40,78,94,84,33,13,71,30,9,26
92,27,64,90,52,33,30,74,71,60
12,84,99,47,35,94,42,5,82,98
32,33,84,27,66,36,62,67,59,56
65,15,33,43,78,30,35,62,42,84
21,54,11,24,71,13,23,37,86,40
52,60,32,83,0,88,26,69,25,45
12,47,28,37,45,16,21,38,41,34
28,46,53,62,69,23,56,66,44,49
78,2,11,35,22,77,85,58,26,47
52,64,74,48,16,94,47,91,6,65
55,25,88,95,6,92,5,61,76,39
94,29,11,1,30,79,26,75,57,71
90,81,83,68,19,61,80,54,56,36
72,79,2,43,27,40,63,18,13,90
51,7,80,78,63,23,44,59,74,60
75,54,6,39,33,62,83,30,42,86
35,63,39,55,8,82,9,88,56,31
84,66,98,64,4,69,67,72,47,40
26,93,66,10,20,39,85,30,24,84
