13,46,19,23,40,34,99,16,12,82
3,7,59,70,45,23,31,80,2,54
86,26,82,97,41,57,30,35,20,44
25,20,26,87,32,67,33,37,29,76
77,87,10,83,47,8,75,28,79,65
11,78,53,79,66,59,87,64,0,94
67,31,56,55,84,26,29,70,10,33
90,92,34,61,75,59,57,0,45,62
56,0,8,68,70,60,32,14,5,92
95,36,97,43,66,16,34,82,6,65
50,30,48,16,28,77,57,17,7,84
80,44,85,56,6,75,42,82,61,22
54,12,97,17,71,20,70,33,59,23
80,51,85,65,49,35,16,60,37,39
55,70,65,14,33,47,38,91,78,4
40,93,82,20,81,95,80,83,42,86
0,44,24,17,95,65,99,72,21,40
22,79,36,50,26,16,47,94,76,84
56,45,22,76,10,93,80,2,88,29
30,8,0,54,22,33,98,86,56,14
63,78,41,75,53,96,9,0,25,14
92,53,98,95,7,11,94,83,71,84
5,6,72,23,26,13,91,19,98,92
23,40,87,26,0,29,99,14,78,22
75,50,8,52,40,41,30,81,57,86
29,50,91,10,24,34,73,70,23,79
78,58,59,48,88,13,91,92,79,27
86,65,59,68,13,73,4,71,34,28
23,60,65,31,94,59,93,73,56,87
50,71,46,41,47,84,87,14,11,89
20,6,17,44,23,15,53,51,30,65
74,18,13,5,87,29,8,68,84,23
22,6,3,63,89,61,9,12,52,98
76,7,24,93,74,17,66,98,52,35
2,96,99,5,11,48,87,58,33,50
70,62,32,82,51,14,44,41,57,19
40,68,34,5,25,62,6,93,9,27
35,56,74,32,37,84,92,48,57,63
99,78,91,65,93,70,98,20,31,15
87,92,34,68,38,35,90,31,99,21
31,85,45,57,12,28,73,69,3,88
61,99,18,91,64,68,84,34,76,74
27,72,17,39,83,88,24,82,44,60
21,22,55,62,19,48,58,50,25,91
45,69,76,0,50,40,42,14,23,87
47,28,1,10,24,20,5,57,52,82
25,77,79,99,33,82,11,85,87,71
72,91,88,97,32,58,79,50,77,41
44,16,72,97,51,28,79,71,17,64
61,47,78,63,92,43,14,21,0,23
72,89,29,44,4,67,41,55,77,46
69,15,32,4,3,54,96,42,81,7
44,46,58,61,15,89,60,13,98,30
91,80,89,2,73,24,83,70,37,40
46,47,11,91,59,27,74,53,12,87
14,65,49,57,76,63,3,1,32,42
99,11,84,53,30,38,9,25,39,66
80,31,81,3,10,66,2,6,55,20
67,74,62,96,73,89,98,79,43,34
76,68,22,49,82,28,45,15,88,79
22,51,58,18,47,11,95,94,10,36
71,44,61,73,3,39,67,76,16,72
68,46,35,87,26,69,57,27,51,99
22,71,72,17,6,74,53,88,11,51
87,64,46,52,80,58,81,10,63,23
52,3,87,12,29,71,0,24,14,1
85,58,46,40,96,7,43,86,24,30
1,5,51,87,8,99,59,60,37,88
97,12,93,55,32,46,95,29,49,64
95,27,12,86,25,6,63,1,74,23
10,15,0,13,36,87,81,68,97,32
67,12,40,59,66,30,81,3,51,20
73,91,30,80,84,33,41,46,27,82
63,10,26,93,42,70,17,65,9,2
44,83,26,69,91,45,41,20,94,2
79,40,15,89,41,8,46,7,33,29
13,60,4,35,47,95,45,28,77,73
52,35,34,26,23,96,87,25,88,24
67,21,23,57,53,55,7,92,26,50
95,56,32,30,44,58,92,23,66,28
56,10,40,88,79,42,31,22,39,64
24,99,68,26,72,81,85,18,94,93
39,29,21,20,24,51,67,30,28,86
77,42,4,64,32,30,8,67,62,58
88,29,16,45,63,96,26,72,78,53
28,97,74,89,15,80,63,2,27,5
8,7,13,81,93,0,61,14,73,49
29,10,24,64,82,59,36,31,90,53
14,3,13,26,22,25,5,38,41,71
97,42,5,3,40,14,58,91,29,45
32,99,6,85,21,61,25,89,83,62
26,7,23,69,75,56,19,49,84,90
81,49,41,73,84,80,43,20,58,50
66,95,41,97,75,70,90,6,30,21
95,99,30,78,8,28,87,71,65,76
74,91,8,66,68,11,56,71,59,30
17,55,48,12,13,18,94,85,1,10
90,97,19,70,30,0,85,17,34,15
40,6,50,74,88,92,95,22,66,9
51,34,77,92,11,75,23,85,40,38
