91,96,5,68,84,54,60,6,66,33
54,64,77,2,88,73,80,29,81,17
43,20,64,78,15,3,59,61,68,92
26,16,37,4,84,50,94,20,62,68
72,25,93,56,19,67,65,76,94,7
40,75,93,51,25,92,38,29,71,47
5,45,24,37,0,15,88,94,40,28
26,86,21,54,60,73,95,17,69,37
27,62,15,29,79,75,65,55,12,94
48,14,35,93,6,45,79,61,39,96
41,18,24,94,20,4,39,36,83,97
66,96,74,52,18,72,41,27,48,86
66,46,89,15,14,48,27,95,55,45
51,66,7,48,42,27,94,25,30,85
73,2,24,64,42,44,3,4,7,75
2,80,27,72,4,62,25,19,16,86
78,66,39,24,61,75,60,55,97,5
68,29,11,66,57,85,36,45,82,10
89,76,71,70,0,45,56,95,31,36
16,7,95,40,22,66,99,1,6,64
37,10,35,26,50,71,59,6,40,62
83,89,49,16,48,11,96,46,1,93
83,18,17,10,90,62,76,89,51,87
67,29,98,27,77,51,45,53,70,69
33,82,91,46,62,81,60,20,11,75
17,81,51,32,24,78,58,39,60,45
2,76,90,92,80,3,35,38,82,26
36,4,85,15,71,54,29,33,38,49
12,76,67,11,0,79,93,55,94,27
31,18,95,9,20,43,21,7,39,57
36,91,96,53,74,32,45,51,9,33
37,78,80,2,81,91,29,31,99,82
68,85,97,46,55,81,26,65,8,76
56,21,22,88,16,55,11,18,46,53
85,69,63,90,77,76,39,64,88,89
41,85,5,55,3,16,43,75,95,62
74,49,80,66,60,61,87,83,36,35
53,13,92,0,15,29,36,41,84,12
87,64,49,26,81,40,57,19,21,33
4,98,18,78,43,22,0,41,12,90
58,38,0,30,99,84,63,67,14,48
98,95,16,78,29,86,91,13,73,94
56,89,57,76,8,46,68,95,24,9
70,26,29,2,85,47,97,39,77,10
30,21,90,48,99,8,15,91,79,5
99,73,29,61,36,69,41,17,80,82
72,89,14,6,39,37,54,82,87,97
4,96,71,20,77,50,11,39,42,7
49,76,13,90,85,57,0,32,40,3
52,66,20,54,13,29,27,8,35,47
33,69,54,62,94,76,24,63,1,55
99,25,90,92,42,37,18,75,26,11
73,4,87,40,61,59,63,30,68,41
73,87,81,76,19,56,66,26,47,61
18,16,48,59,63,71,43,91,98,40
37,89,62,51,94,26,64,44,35,84
26,86,10,38,88,89,39,27,14,34
59,26,58,56,92,91,47,54,6,65
8,19,53,27,39,26,80,45,50,10
76,31,43,69,48,28,95,78,46,50
36,79,65,57,44,54,43,77,55,93
58,78,63,64,17,47,32,75,23,69
27,89,81,52,6,20,56,14,45,25
46,64,80,21,8,91,63,19,68,53
84,16,60,12,68,8,24,1,79,43
79,94,98,53,58,86,70,24,65,35
14,83,37,11,46,98,25,79,80,10
26,75,52,2,46,73,43,14,3,22
82,67,9,70,4,55,2,62,20,51
85,78,55,1,45,77,52,23,88,82
43,68,20,37,12,34,75,18,47,9
32,6,16,33,69,92,82,51,34,91
67,39,37,34,40,11,29,7,80,69
59,95,21,41,74,40,99,16,27,84
42,98,93,96,46,88,31,23,90,84
83,58,4,6,55,48,93,62,17,90
71,19,8,81,29,17,64,60,23,20
34,93,3,28,83,64,81,10,39,73
6,49,70,13,8,58,61,99,12,18
35,89,22,99,36,5,95,94,21,24
79,16,46,0,18,42,47,86,51,24
28,3,10,30,71,22,74,5,24,77
75,97,37,89,76,39,53,80,83,68
44,50,71,49,76,85,88,5,7,70
83,11,99,53,54,95,42,65,14,32
22,92,25,65,59,84,24,95,67,91
39,97,1,88,90,31,46,42,81,74
75,56,51,95,64,13,74,83,40,8
93,94,9,81,58,25,47,6,18,65
41,86,57,51,72,27,40,0,28,6
30,13,71,66,6,53,92,70,32,26
31,62,97,25,78,93,86,45,40,76
33,4,95,94,90,92,44,11,73,22
90,10,97,25,19,7,33,82,28,60
92,51,58,23,49,78,33,81,24,8
14,61,66,1,40,60,13,59,12,31
41,2,8,57,7,90,89,39,22,27
29,40,33,56,7,35,84,89,85,15
49,30,71,40,29,7,69,28,8,10
65,40,2,14,22,35,48,99,66,26
