69,85,29,99,84,48,40,19,24,5
83,93,73,28,14,81,3,1,44,59
43,70,78,44,60,16,5,40,34,95
39,70,25,34,3,61,38,36,59,12
51,56,40,99,62,76,57,34,5,85
27,33,9,93,1,19,55,16,25,78
45,44,82,30,35,91,37,56,63,76
48,98,72,8,17,30,7,27,75,97
99,27,91,65,89,60,5,50,68,24
40,84,78,11,58,31,56,80,37,36
17,37,10,18,63,27,79,19,71,78
90,20,72,9,17,42,76,45,73,32
31,44,0,11,32,26,90,48,45,77
45,5,0,62,89,22,88,76,58,95
0,70,12,60,52,95,13,47,72,76
5,79,64,41,65,26,6,70,37,3
45,59,88,84,18,85,79,31,54,67
33,71,22,62,6,86,40,39,80,92
45,80,35,85,91,36,42,47,5,56
4,80,76,12,87,33,70,28,35,59
1,39,70,49,2,19,65,40,73,5
81,25,54,35,14,65,7,74,60,15
10,73,96,20,14,54,85,50,81,56
88,80,26,54,13,81,57,46,0,91
38,40,45,71,84,88,73,5,55,46
6,73,84,70,95,17,44,74,5,32
21,57,81,22,35,40,55,43,52,58
86,31,74,94,47,90,38,67,37,98
12,85,49,6,15,64,29,71,95,40
63,9,35,44,19,98,77,47,23,53
77,79,51,41,5,83,97,46,84,23
92,38,37,53,47,35,66,18,52,70
26,74,62,60,47,82,59,95,22,44
6,57,83,95,14,16,69,60,0,89
73,3,47,46,91,37,5,24,80,88
0,59,93,18,24,30,84,78,21,17
79,17,4,84,36,56,18,75,16,0
7,11,2,26,79,15,90,61,93,87
37,73,69,36,53,66,76,32,92,89
74,86,82,68,46,31,88,73,66,26
60,44,5,21,78,89,94,81,34,74
65,17,60,54,45,15,72,68,30,83
64,91,28,65,0,7,1,78,68,77
16,54,78,40,70,14,5,63,42,17
36,64,17,72,1,79,12,94,84,3
90,64,42,49,75,37,94,69,22,88
67,99,82,16,72,13,38,64,87,3
14,91,43,76,25,72,33,28,3,18
95,63,61,93,54,58,96,22,43,53
73,81,44,40,65,99,0,1,96,46
17,77,11,79,64,61,22,12,35,85
75,43,8,83,37,66,30,15,48,22
43,44,96,63,83,35,14,85,37,86
33,27,14,3,16,92,9,6,75,53
54,66,91,28,71,36,15,5,33,41
77,28,8,33,38,17,97,20,52,50
6,45,57,22,8,26,50,96,58,48
44,18,24,19,67,8,37,86,94,88
7,0,4,76,66,36,28,79,61,71
76,12,11,92,47,44,15,4,73,42
58,22,57,74,45,81,52,49,29,8
6,1,78,82,21,48,95,27,64,36
83,5,90,56,49,48,81,71,86,6
93,2,51,18,37,73,30,50,88,11
97,22,4,23,20,96,32,34,41,92
3,90,80,41,40,61,9,91,69,74
34,17,31,66,73,19,37,4,35,92
74,14,95,65,82,81,40,44,9,10
85,8,35,13,74,56,27,30,92,12
44,87,27,28,40,13,18,47,37,97
15,68,58,43,92,56,71,50,67,76
19,10,47,83,51,14,73,42,27,20
14,65,74,80,41,27,0,70,91,13
33,5,76,50,27,37,8,73,81,74
35,71,74,9,21,69,41,55,20,6
4,79,68,41,89,15,47,92,63,83
29,97,88,9,15,47,38,52,93,80
64,71,99,79,98,17,39,21,18,32
39,2,76,69,98,91,57,64,54,78
73,5,77,54,69,22,12,7,80,93
14,86,27,23,2,18,60,76,10,8
26,78,67,1,56,74,91,22,6,8
47,15,12,45,57,77,39,63,23,86
67,49,70,33,39,29,45,59,86,27
64,66,8,42,73,32,37,76,24,97
2,94,78,62,59,31,72,50,19,80
74,50,42,75,45,58,44,22,46,37
0,73,34,72,9,62,79,85,90,6
52,28,84,55,22,65,50,6,45,62
54,4,8,58,67,60,21,83,53,1
46,1,47,44,37,80,10,45,52,20
78,44,85,66,6,53,93,62,21,29
57,70,34,66,59,37,92,33,24,29
23,21,24,5,86,36,70,56,69,75
45,88,29,55,86,79,25,46,6,47
33,12,87,16,1,47,64,18,8,74
25,64,21,95,1,48,90,88,33,93
75,48,36,34,92,55,96,40,27,68
12,43,34,40,11,50,67,51,62,89
20,88,43,63,44,59,27,1,49,14
