23,20,1,0,90,45,71,21,49,38
25,97,17,52,23,43,73,48,68,62
95,93,79,52,18,69,89,99,50,3
19,31,59,12,99,80,49,90,74,52
17,63,73,66,77,22,60,88,62,37
1,87,60,81,56,91,17,94,26,54
19,84,55,1,29,43,72,50,21,56
37,75,12,99,63,35,24,89,17,77
92,24,2,29,57,3,95,97,50,15
12,37,0,58,59,34,43,79,90,19
38,7,41,64,91,34,0,86,54,37
33,50,83,34,93,90,26,82,29,15
55,95,15,65,36,7,85,99,58,9
37,63,25,55,76,56,3,13,59,95
67,13,71,53,94,70,55,25,81,34
52,63,88,5,98,10,20,27,38,76
89,69,33,24,48,44,54,28,41,98
28,62,31,10,82,8,59,41,98,57
16,97,14,12,11,84,50,5,58,80
30,85,78,53,51,79,96,36,97,56
77,18,70,72,8,56,49,33,5,54
7,65,41,85,76,44,40,53,71,88
1,98,23,4,7,11,80,28,31,90
93,7,2,89,3,90,52,6,18,91
76,25,60,0,54,69,58,21,91,63
22,97,79,26,81,98,60,35,31,85
8,71,51,79,74,45,30,42,94,86
17,29,61,75,65,19,91,51,16,71
12,59,31,49,72,83,46,13,90,58
35,18,4,31,85,54,71,69,92,49
9,75,66,28,86,17,20,93,88,37
40,85,22,29,70,96,55,34,6,8
81,98,49,76,73,57,5,46,44,7
64,0,19,14,4,87,90,66,85,89
62,99,63,87,7,94,21,85,83,3
78,44,0,64,80,22,6,49,48,83
31,27,67,82,45,69,90,52,62,32
27,92,46,8,32,88,57,78,85,25
15,3,41,66,85,79,26,56,11,76
41,34,92,83,62,72,54,90,42,60
8,26,78,81,2,95,77,80,83,15
58,96,32,7,17,26,4,47,68,78
96,57,5,43,35,16,44,73,52,38
45,59,49,1,86,92,82,81,13,80
43,68,88,12,60,31,30,63,98,9
92,62,70,34,16,50,14,83,1,48
27,35,7,52,92,70,37,22,21,78
38,76,74,32,6,50,68,75,29,37
88,29,3,98,18,6,9,67,43,82
70,97,50,10,49,19,27,68,93,61
40,73,68,26,52,79,46,57,43,31
36,81,73,30,29,47,4,32,70,44
86,75,13,84,76,97,80,18,16,49
44,52,22,31,4,26,75,34,35,20
0,3,61,83,9,24,96,14,26,73
25,16,18,48,88,13,3,0,28,89
22,21,67,44,83,17,66,38,28,95
63,74,23,35,98,62,38,91,53,52
91,67,8,7,2,25,75,60,80,6
18,80,85,78,14,9,91,84,16,29
62,88,54,53,71,73,30,35,77,66
3,16,63,34,60,42,32,0,56,55
79,31,77,98,99,63,5,26,58,47
43,78,44,66,21,72,59,56,20,45
38,35,44,11,88,81,75,50,34,39
2,71,28,81,16,51,14,20,18,77
61,24,48,20,21,2,86,43,63,69
68,12,33,78,86,72,66,5,60,0
80,44,86,72,66,30,58,12,27,29
12,64,30,56,98,58,73,29,48,27
81,1,65,71,12,80,49,38,51,63
81,95,21,50,40,79,39,59,63,99
51,64,8,58,35,39,59,13,43,5
54,43,68,16,51,15,75,82,99,87
86,85,96,25,78,63,92,7,59,91
24,4,20,44,5,65,3,2,49,38
38,89,10,92,88,60,69,45,15,73
92,15,23,18,81,54,37,88,31,3
17,9,7,26,78,69,98,58,30,6
69,70,1,24,84,62,49,23,33,87
5,74,83,33,47,25,30,63,57,58
27,16,82,33,61,75,62,32,87,72
69,4,66,91,16,22,26,58,74,87
98,68,36,35,69,71,88,33,4,65
57,7,4,37,9,81,33,21,12,67
87,90,92,86,47,12,26,46,65,70
83,76,45,59,18,34,35,8,72,69
81,17,44,37,70,36,89,72,11,55
10,94,25,66,33,96,83,87,70,92
24,20,55,92,72,52,66,1,68,82
15,0,87,40,1,10,27,45,81,50
33,18,94,34,64,1,72,51,10,0
3,89,53,72,54,84,98,96,67,68
3,98,41,5,54,85,31,11,58,87
34,82,79,62,50,48,57,99,89,36
67,12,43,2,74,45,54,20,52,32
7,17,31,61,38,93,25,99,50,88
19,98,18,51,15,62,24,41,34,26
76,11,20,17,46,98,33,14,45,53
12,43,10,1,71,79,98,90,42,36
