82,32,48,54,56,39,81,18,69,73
67,45,20,25,81,21,49,78,75,55
75,42,91,88,8,86,20,58,99,10
81,58,14,6,26,66,11,56,3,71
61,51,9,83,94,68,28,58,41,11
27,34,26,11,1,73,2,35,60,98
75,78,43,49,2,0,36,73,5,7
13,92,43,17,21,14,47,18,49,89
84,5,53,17,9,69,2,57,4,48
98,22,69,84,60,2,46,70,89,31
50,54,12,2,10,37,58,5,16,62
32,47,95,41,99,57,45,8,78,29
44,1,59,84,73,24,58,63,20,77
59,97,99,29,6,39,46,83,69,94
38,88,30,64,94,92,4,42,53,89
56,39,71,6,31,69,28,60,72,5
56,75,88,20,61,65,22,21,45,90
6,75,0,55,48,46,38,34,27,15
69,73,24,58,14,87,81,13,20,65
90,45,98,61,24,52,76,0,99,77
4,52,37,21,78,42,14,57,35,71
31,79,25,8,96,47,40,67,16,26
90,34,58,92,42,33,1,57,56,11
93,23,63,66,80,0,69,95,57,89
13,30,27,71,86,87,5,7,42,69
26,82,84,11,38,58,23,24,57,88
33,55,89,58,43,62,80,56,44,73
94,84,70,35,49,9,54,38,51,73
20,37,90,86,78,74,5,63,76,28
26,0,35,51,55,31,62,82,32,96
88,16,22,77,80,89,9,52,76,70
93,72,74,77,27,30,33,51,1,18
30,67,83,81,56,79,32,50,34,12
61,39,71,96,56,31,9,69,4,57
70,24,11,35,94,98,92,45,75,33
61,34,72,85,47,70,37,55,62,49
22,21,66,30,9,2,54,27,57,52
76,83,35,72,88,90,7,53,82,16
97,67,2,23,80,85,70,49,74,73
12,18,48,29,63,43,65,98,81,25
87,30,91,80,36,86,99,94,28,69
45,83,7,72,46,35,49,85,81,38
90,26,93,95,4,89,86,58,76,48
47,41,87,22,58,98,18,56,69,91
96,50,79,14,26,23,70,34,97,61
39,31,87,64,58,6,34,66,47,49
99,19,31,80,86,46,6,83,32,92
15,77,73,91,88,64,54,59,85,0
5,90,37,63,82,47,78,36,16,9
26,21,57,4,17,76,66,19,93,68
72,16,43,84,46,63,92,69,95,77
4,76,14,53,19,55,23,35,64,90
87,2,80,71,60,40,72,90,14,19
18,55,7,8,38,99,95,42,22,0
56,44,48,97,24,31,0,3,70,6
17,58,85,78,90,73,14,41,15,75
87,39,91,13,32,7,79,28,47,38
53,60,36,45,27,46,26,93,88,15
14,21,71,6,15,40,95,62,81,51
82,12,75,76,62,45,85,86,32,56
83,29,49,59,66,17,33,5,52,19
34,4,62,49,15,24,92,76,83,57
65,81,63,57,58,48,86,47,55,16
25,17,87,73,18,46,36,68,81,23
36,38,61,40,12,74,51,43,94,1
28,40,88,42,18,22,96,17,61,50
15,40,74,73,84,49,43,3,52,99
44,57,83,80,17,37,74,3,88,12
43,63,17,27,26,73,82,0,69,72
60,90,28,23,89,7,77,62,50,48
57,12,19,60,35,61,21,55,91,39
73,3,8,98,42,51,41,6,17,50
22,47,32,44,21,68,41,10,85,12
78,52,68,48,88,0,3,11,29,73
74,49,40,57,67,83,21,46,39,34
44,29,57,23,43,52,28,30,79,55
75,50,89,81,22,36,62,88,92,42
45,80,17,83,14,31,12,95,0,66
63,49,62,66,78,65,52,46,64,43
70,41,20,81,91,1,30,13,88,69
6,87,43,46,24,67,55,64,11,86
29,71,5,78,75,30,4,79,49,68
21,99,94,77,17,39,85,55,8,91
71,42,18,17,24,54,23,90,77,20
87,32,28,8,91,37,31,22,35,20
16,29,38,27,66,10,6,49,45,85
36,98,1,51,48,90,7,16,71,40
34,9,42,45,26,7,59,47,16,46
32,33,21,14,90,37,99,66,19,36
84,88,38,60,57,97,33,43,10,47
84,22,37,81,0,49,80,9,3,5
11,89,6,73,86,74,25,97,92,35
81,41,71,56,54,53,99,58,43,24
74,60,6,80,16,37,63,27,99,48
82,33,35,8,55,76,51,81,6,92
35,15,23,21,79,60,5,33,75,70
99,84,68,98,38,50,59,80,46,94
49,16,19,1,41,93,3,59,91,28
21,61,75,96,23,56,85,81,37,58
21,85,46,91,39,44,49,81,19,55
