95,84,19,70,2,55,91,66,21,63
42,28,29,52,43,31,39,61,36,75
35,79,97,56,42,15,17,98,71,11
95,38,61,17,43,48,80,70,26,25
6,40,56,78,2,85,5,88,20,36
84,56,15,64,34,3,28,81,16,9
84,96,33,93,7,37,34,98,26,51
13,53,74,14,25,43,66,85,42,24
95,58,16,7,62,73,76,84,27,79
37,75,97,8,63,2,23,68,59,35
39,56,48,34,12,60,14,71,46,89
74,16,26,69,82,72,63,77,46,65
96,24,90,64,76,17,20,42,33,21
92,38,52,17,8,60,20,85,3,50
98,57,86,62,46,28,0,50,89,72
42,36,19,59,80,61,34,60,82,6
46,96,76,91,89,8,11,24,37,28
20,91,92,4,77,93,76,85,42,30
20,35,97,83,90,84,86,62,85,31
27,0,62,99,39,55,59,16,69,5
91,75,80,44,11,63,79,23,25,48
48,21,15,11,0,73,84,71,27,29
83,23,43,90,17,80,99,12,28,91
60,39,78,65,7,98,88,92,42,94
28,29,61,27,66,81,48,23,7,3
80,66,33,91,23,43,34,95,10,45
43,46,51,12,19,7,67,81,84,42
13,62,19,57,14,53,73,33,96,31
75,41,14,6,98,4,90,99,40,79
29,56,14,52,90,76,24,33,75,74
91,55,14,67,50,39,94,2,45,69
72,81,86,43,45,55,26,36,80,22
61,14,33,47,75,19,31,99,88,18
21,80,7,57,24,35,76,16,69,47
53,73,75,8,63,2,3,59,5,43
70,88,81,20,31,6,73,39,35,75
44,55,41,24,73,22,70,51,1,79
16,79,72,88,42,25,33,93,90,96
44,77,46,28,52,79,50,3,70,16
24,98,92,16,59,0,47,37,35,13
69,48,53,66,49,36,28,40,11,84
51,99,18,48,23,33,79,20,55,95
75,40,43,12,79,1,52,10,5,57
79,66,9,48,65,33,2,7,12,5
43,25,24,16,76,68,86,93,74,81
13,67,93,45,32,9,23,94,16,62
71,75,24,14,59,96,28,34,79,7
14,52,16,13,62,17,18,12,77,33
16,2,12,17,33,45,7,9,28,27
57,72,49,87,33,29,76,50,18,88
59,38,42,44,81,10,9,46,22,83
31,50,1,39,6,32,25,92,93,45
99,47,77,12,3,93,4,61,89,51
88,72,56,22,71,19,47,79,83,33
68,89,46,23,83,69,31,51,41,73
57,6,29,89,67,61,11,54,18,31
22,30,49,37,60,99,51,93,29,56
42,6,65,12,60,22,20,99,54,70
64,23,89,16,17,96,74,32,5,62
16,88,33,35,12,50,81,51,57,89
47,55,89,41,40,92,68,24,36,76
83,94,28,9,19,1,79,90,75,33
55,36,26,75,79,58,76,50,97,6
35,84,17,16,45,5,64,9,75,1
88,89,20,26,17,51,8,50,33,58
84,44,54,61,3,62,13,23,91,0
17,40,18,4,70,27,11,15,84,22
13,51,12,94,88,33,77,7,75,18
64,65,12,39,37,20,8,75,80,70
71,0,84,20,42,24,35,31,46,93
68,99,33,15,12,22,75,53,2,64
64,45,94,77,86,60,58,69,53,19
41,99,57,35,21,13,68,33,42,47
99,43,60,31,74,18,41,42,26,50
56,87,2,54,86,85,84,91,42,64
35,57,52,75,4,87,74,10,17,13
32,37,72,61,47,24,78,45,1,71
18,52,76,40,30,47,48,91,37,12
39,8,18,14,78,54,51,35,24,96
9,19,21,56,7,88,10,51,77,70
94,36,99,66,65,53,3,88,45,30
42,20,35,2,9,15,64,8,86,6
32,49,7,6,3,76,20,82,66,84
73,37,12,70,71,81,86,51,15,56
85,51,95,4,52,58,77,70,6,76
84,34,3,98,99,45,0,83,22,13
97,61,66,55,32,22,37,35,26,17
75,30,69,74,33,94,25,65,84,31
37,85,78,94,58,21,51,26,63,45
54,33,12,60,24,38,11,45,48,95
80,2,79,12,56,97,88,59,8,0
10,96,37,27,17,92,80,52,86,90
55,72,70,51,5,25,93,47,0,69
88,92,20,43,69,70,96,78,71,64
6,93,77,75,70,91,42,86,63,32
84,24,91,92,75,74,31,72,10,42
93,95,48,56,98,76,90,86,89,3
48,70,7,43,22,41,65,78,15,40
68,23,70,27,38,85,3,91,8,41
57,29,24,9,58,79,70,52,30,63
